132,5284,2.5,1174935399
330,2700,4.0,1285905449
153,142488,3.5,1525549599
125,4995,4.0,1474470121
448,160080,1.5,1491595194
284,367,5.0,832786307
52,51077,3.0,1468052071
91,2761,5.0,1112711475
112,1270,4.0,1442535641
177,2687,2.0,1435535566
33,1213,3.0,939646865
179,457,4.0,840907417
448,102378,1.5,1412426313
474,40732,4.0,1180012571
268,1964,5.0,940173888
187,25788,4.0,1180301476
489,81591,5.0,1332772922
182,5347,3.0,1063275580
89,2918,1.5,1520408305
80,91500,4.5,1377308401
610,3683,3.5,1479544378
500,2997,5.0,1005527755
486,161,5.0,839537112
608,3034,3.0,1117491337
599,2012,1.5,1519118388
52,74458,4.5,1468051642
476,364,4.0,835021563
249,2389,2.5,1440669284
16,5952,3.5,1377477424
606,2473,2.5,1171407533
484,5159,4.0,1342300866
167,6539,4.5,1154721595
484,3254,4.0,1342298387
438,48774,3.0,1175998177
445,79132,4.5,1454621786
143,2144,5.0,1444768859
387,3489,2.5,1094938840
190,8950,4.0,1504310388
28,1480,3.0,1277002141
604,296,5.0,832079767
370,7153,4.5,1159161761
599,1352,2.5,1519351012
450,1997,4.0,974705930
334,750,3.5,1225478146
448,4848,3.0,1069097404
610,51666,2.0,1493848680
352,103228,4.0,1493674676
343,5618,3.0,1202061272
274,502,3.0,1171932896
599,104,2.5,1498516461
298,4963,2.5,1447598104
168,6016,4.5,1306801996
380,47200,4.0,1494071499
352,2997,3.0,1493673521
483,4621,2.0,1215898715
514,1984,2.0,1534086534
73,68135,3.5,1464198141
357,8998,4.0,1348612877
305,353,4.5,1460563461
274,6947,3.0,1171492297
565,47,4.0,846533338
177,101864,2.0,1435836712
438,2322,2.0,1105670749
11,6,5.0,902154266
202,2245,3.0,975015344
397,3388,2.0,1181966706
263,2028,4.0,940384199
517,107780,4.0,1487958433
230,34048,4.5,1196305083
298,1625,1.5,1447619955
290,971,5.0,974938908
355,1721,4.0,974965199
479,4488,3.0,1039362390
268,1912,5.0,940180550
368,353,2.0,971275863
4,1188,5.0,964538500
274,44761,4.5,1187268488
380,148626,3.0,1502232183
274,7153,3.0,1171409647
387,2065,3.5,1142324414
307,858,4.5,1186160985
274,82459,4.0,1293657702
298,785,3.0,1449756322
222,59014,2.0,1391352001
488,168,1.5,1112381810
448,170,3.0,1019132497
47,97923,4.0,1496206766
339,102407,4.5,1460183214
352,88125,4.0,1493674221
469,2081,4.0,965425618
477,30820,3.5,1201166826
598,101577,5.0,1430616844
450,1580,3.0,974705093
307,4535,2.5,1187192108
319,2959,4.0,1461351986
545,1960,3.0,1240358518
387,4679,1.5,1095121334
142,34,4.0,838932132
50,59615,2.0,1514239001
177,7451,5.0,1435524888
380,3889,2.0,1494613486
263,6333,3.0,1090948150
483,4023,3.5,1415576394
332,55820,4.0,1352672968
10,59421,2.0,1455398002
318,114847,3.0,1435398156
275,1966,4.0,1049078883
177,40826,2.5,1435837219
51,1457,3.5,1230930478
571,3708,2.0,966900772
305,1259,4.5,1460135385
17,1197,3.5,1305696774
322,1206,3.0,1217676526
288,59501,3.0,1251831094
8,11,4.0,839463806
217,3033,2.0,955944596
64,1060,3.5,1161565798
361,34162,3.5,1204047923
28,3911,3.0,1234334923
105,6383,3.0,1446750650
91,4645,4.5,1112717833
362,37729,4.5,1530643945
225,1219,3.0,949261262
438,6264,3.5,1105654712
593,539,4.0,1181008354
541,281,3.0,835643551
517,26761,3.0,1487958255
480,594,3.5,1179178970
28,55765,2.5,1234341008
437,1234,5.0,859722136
599,8361,1.5,1498504804
610,34319,2.0,1493849545
354,185,3.5,1200870520
387,1303,3.5,1094876683
464,589,5.0,1287399128
356,6378,4.0,1229143470
567,5673,3.5,1525282187
387,6530,4.0,1117756949
526,68954,3.5,1502132026
38,367,2.0,841341341
171,1073,5.0,866904192
369,934,3.5,1237081698
100,2262,4.0,1100186135
7,2683,2.0,1106635420
84,1193,4.0,858772258
