309,1172,5.0,1086563602
356,8644,4.0,1229143441
603,1333,4.0,953925483
62,109487,5.0,1521488747
567,134246,0.5,1525289725
316,3882,2.5,1111493580
477,1198,4.0,1200939393
68,1892,4.0,1261624324
418,2959,5.0,1461865568
66,1285,4.0,1093747601
387,509,3.5,1154682537
597,899,4.0,940362325
606,3992,3.5,1171311459
256,134130,4.5,1446579780
70,1682,3.5,1355198544
469,1754,4.0,965334475
493,4444,5.0,1001562629
490,60128,1.0,1328200087
474,4709,2.5,1066654775
610,72226,4.0,1493846505
606,2541,4.0,1171376341
307,8814,2.0,1186257907
284,236,4.0,832787043
391,223,4.0,1030825064
202,2248,3.0,974912991
28,41566,2.5,1234516078
361,44022,4.0,1204041587
438,736,3.0,1105664666
577,733,3.0,945967541
42,318,4.0,996217804
168,923,5.0,1306801900
514,2243,4.0,1533954016
232,31867,3.0,1218167194
581,5952,4.5,1447007282
21,260,4.5,1417378080
599,44731,0.5,1519437247
509,37729,3.5,1435993861
139,3996,2.0,1453924123
318,121169,3.5,1433057149
298,8622,2.5,1447598278
334,339,3.5,1234630030
91,3429,5.0,1112716478
579,3453,2.0,958880864
139,58559,3.5,1453924116
274,4989,3.5,1172110088
40,588,4.0,832058897
114,2291,4.0,1485390946
474,2300,4.5,1053021139
104,4226,4.0,1301182957
23,293,4.0,1107341697
119,48774,4.0,1453664029
19,2249,3.0,965707637
178,595,2.0,1164355264
266,95,3.0,946768666
425,1645,4.0,1085490827
387,7581,3.0,1095121085
599,3210,3.0,1498525775
548,5955,5.0,1488825181
249,96728,4.5,1363314118
477,26776,4.5,1239590438
19,1921,3.0,965710871
496,2394,3.5,1415165480
111,102720,3.5,1516153315
339,89904,4.5,1460518749
82,5507,3.5,1084464070
318,6218,2.5,1421145791
590,54995,3.0,1258427751
321,256,4.0,843212617
469,3770,3.0,965335463
52,122904,5.0,1468051176
563,2052,4.0,1440800279
298,45672,2.5,1447598869
561,79592,2.0,1491094332
287,3398,3.5,1110230815
274,333,3.5,1171758879
514,6639,4.0,1533945614
474,5993,3.0,1089386810
416,5445,1.0,1187496656
306,72998,3.5,1518380961
603,866,5.0,954482255
68,3994,3.5,1180915874
34,4874,1.0,1162050046
64,2420,5.0,1161566045
596,4963,3.5,1535708292
232,45662,2.5,1206994988
6,234,2.0,845554176
304,2549,4.0,934699093
28,5292,3.5,1243837736
100,4041,5.0,1100184235
438,4487,3.5,1105763904
111,42725,3.0,1516154507
317,69481,3.0,1430512125
474,1256,2.5,1111412860
474,3791,3.0,1060105717
318,1060,4.5,1417278743
153,112290,4.0,1525550622
57,2088,1.0,965798432
391,3082,3.0,1031030583
18,64957,3.5,1455821116
182,23,3.5,1055153587
599,1445,1.0,1519342490
298,4014,2.5,1447598186
73,34162,4.5,1464197168
480,49276,0.5,1179166115
166,2959,4.5,1188774339
597,434,2.0,941730541
361,1393,3.5,1204047992
603,4369,4.0,1000194203
57,3614,3.0,972175105
402,165,5.0,849601250
226,8874,4.0,1102471952
187,1203,4.0,1161849225
517,2053,0.5,1487955686
102,223,5.0,835877270
202,3972,3.0,974918472
260,6385,3.0,1109410878
1,2616,4.0,964983080
226,1721,1.5,1114838120
266,1298,5.0,944891503
610,1196,5.0,1479544565
16,1136,4.0,1377476972
474,2468,2.0,1046887972
480,2700,3.0,1179177854
353,236,3.0,831939775
560,100383,3.5,1469657722
250,783,3.5,1121217510
560,79132,4.0,1469647819
288,1291,5.0,1052234887
331,119145,3.5,1537158214
608,8132,4.5,1189471168
140,3737,4.0,960561709
186,1573,4.0,1031080088
356,3809,5.0,1242881849
24,608,4.0,1458942040
32,653,3.0,856736227
182,2541,4.5,1063284915
606,6873,2.0,1181334564
64,1263,4.5,1161565813
603,3552,2.0,963176689
489,5128,2.5,1333831327
19,1963,3.0,965705725
474,44191,4.0,1165540011
22,30707,2.0,1268726686
448,8665,3.5,1091273400
41,1704,3.0,1459367527
219,1240,4.0,1194686346
590,7569,3.0,1258427656
484,2296,4.0,1342368216
477,7701,0.5,1200946574
232,8533,5.0,1206994964
33,1060,5.0,939646733
303,2640,5.0,1053303264
57,587,2.0,965797579
160,1488,1.0,971115489
438,344,4.0,1105649814
273,357,5.0,835860827
543,4886,5.0,1377069078
357,1220,3.0,1348612245
4,3967,4.0,986849164
279,296,5.0,1506394205
135,2706,4.0,1009692024
13,2174,3.0,987456818
534,1588,3.5,1459796083
57,2009,4.0,965798759
414,37382,3.0,1216150397
18,6534,3.0,1455050877
217,1461,1.0,955945239
262,608,5.0,840306002
603,501,5.0,953925002
525,66203,2.0,1476477858
580,37240,2.0,1167859528
6,104,4.0,845554349
51,919,2.0,1230932502
33,2112,3.0,939716739
219,4226,5.0,1194685887
328,152081,2.0,1494207217
219,54503,4.5,1194680984
590,2080,3.5,1258426872
66,2470,4.0,1113190055
422,4855,4.0,1004469938
380,60684,3.0,1494803815
448,4053,2.0,1064153348
19,1037,1.0,965703940
297,608,4.0,900871829
509,2541,3.5,1435999373
608,6188,3.5,1117336762
187,31878,3.5,1161849774
495,1405,0.5,1458636491
443,103249,3.0,1420236629
594,539,5.0,1109036787
590,4011,4.0,1258421293
62,170827,3.5,1523048693
89,73015,1.5,1520408671
36,1376,2.0,1100803435
86,5266,3.5,1343944747
603,290,4.0,953925049
391,5013,5.0,1030825841
177,65130,3.5,1435836889
599,4508,3.0,1519120088
474,4723,2.0,1060104330
393,112852,5.0,1430505896
377,33681,2.5,1340342895
590,36,3.5,1258420766
17,82459,4.0,1305696644
216,707,2.0,975211620
515,60069,5.0,1513602036
177,2915,3.0,1435534988
474,5801,2.5,1087827032
33,94,4.0,939716218
448,5445,4.0,1026715888
89,51575,2.0,1520408643
390,235,4.0,1250341953
564,2572,3.0,1478453983
387,1658,2.0,1117431531
5,531,4.0,847435258
105,50794,4.5,1446572124
84,100,3.0,860396882
144,377,3.5,1137323465
57,2232,1.0,965796686
232,6287,3.5,1182908784
177,318,5.0,1435523517
462,1079,4.0,1154037972
182,7934,4.0,1085148188
19,3398,2.0,965706276
274,1298,3.5,1171827582
64,5417,3.5,1161530687
599,3949,5.0,1498457191
220,5952,4.5,1230059774
438,737,2.0,1105670792
559,736,3.0,845476080
89,2936,3.5,1520408335
10,47099,3.0,1455401876
89,149508,5.0,1520409454
525,150,4.0,1476480166
534,8371,4.0,1459787995
75,1320,3.0,1158967195
182,4407,4.5,1076826019
599,26676,2.5,1498511855
257,2502,1.5,1141625616
520,3996,3.5,1326609299
180,3755,3.0,1270237542
68,55232,3.0,1240092923
387,7346,3.0,1183352924
221,1247,4.5,1111177442
448,2109,3.0,1019127711
1,1080,5.0,964981327
169,1220,4.0,1059427628
357,1291,3.5,1348610275
288,541,4.0,975691813
414,6636,4.0,1061155164
222,3421,4.0,1391349743
288,1283,3.0,985625052
514,188797,4.0,1535941279
453,3248,4.0,1005967764
202,1302,5.0,975015323
474,5299,2.5,1053021754
232,67186,3.0,1241823998
418,1220,5.0,1461868039
305,74795,4.0,1460563969
318,69844,3.5,1292075177
517,34,5.0,1487954303
605,317,3.5,1277176505
249,34405,5.0,1407958924
28,736,2.5,1234516417
42,555,5.0,996218222
534,3489,4.5,1459787996
9,2877,3.0,1044657221
42,1513,3.0,996262592
82,5900,4.0,1084466576
387,1405,2.5,1095120679
21,110130,4.0,1403460142
313,1690,1.0,1030474992
211,4262,4.5,1350912920
483,3317,5.0,1415578983
596,39,4.0,1535827547
607,2253,3.0,963080497
111,80489,3.0,1516140726
13,3578,5.0,987895902
132,2706,2.0,1157922783
597,2504,3.0,940420270
332,1625,3.5,1352671796
475,1270,5.0,1498031521
484,5810,3.0,1342297816
226,2085,3.0,1096420068
499,27731,3.5,1289960278
275,3163,5.0,1049078745
414,1263,4.0,961512369
170,153,3.0,840472759
66,7127,3.5,1113190384
541,344,3.0,835642942
357,318,4.0,1348610455
414,1051,3.0,961517885
494,1201,4.0,1001666423
501,780,5.0,844973487
387,70,3.5,1183536308
132,357,3.5,1157921441
590,1375,3.5,1267238540
331,55765,4.0,1537158317
448,3258,3.0,1019128734
492,76,5.0,863976409
62,166635,3.5,1521490294
8,34,5.0,839463546
608,7090,4.0,1147794874
609,833,3.0,847221080
601,152081,4.5,1521398260
111,121374,4.5,1517440588
74,4211,4.0,1207501928
480,39444,4.0,1179164081
220,2571,5.0,1230054916
352,4025,3.0,1493673676
313,880,5.0,1030475081
62,80693,4.0,1522190556
82,6537,4.5,1084464014
287,4848,4.0,1110231105
534,63113,3.5,1459787996
447,383,5.0,836962100
534,2085,4.0,1459787998
368,1917,3.0,971276975
387,1230,5.0,1142665399
573,8361,4.0,1186722130
121,300,3.0,847656027
522,77455,4.0,1371443530
599,5080,2.0,1498509713
592,208,4.0,837349966
356,216,3.0,1228072586
596,1912,3.5,1535834371
534,90403,4.0,1459796538
610,7150,3.0,1479544295
156,1966,5.0,946799354
414,7450,2.5,1216150298
474,2424,5.0,974669217
317,57669,4.0,1430517170
21,3868,4.0,1403460977
414,442,3.0,961515229
177,81564,4.5,1435804362
339,64034,4.5,1460518877
463,356,4.0,1145460298
484,2710,1.0,1342296100
580,2986,3.0,1167860791
474,6934,2.5,1081430620
573,52712,0.5,1248842748
105,2131,5.0,1526207246
610,3108,4.5,1479543364
331,51255,4.0,1537157936
318,82459,5.0,1300485319
453,1210,3.0,972621007
540,5693,2.5,1179108192
28,33004,3.0,1277002101
19,1748,3.0,965703785
542,4973,3.5,1163386898
448,85367,2.0,1334515088
235,355,3.0,841422667
307,2572,0.5,1186084248
265,3793,5.0,965314660
15,4370,4.0,1510573239
28,2542,3.0,1234338189
462,910,3.5,1121921373
483,4052,5.0,1178215451
610,3752,3.5,1479544274
600,1199,5.0,1237715392
577,1198,4.0,945965283
217,1722,3.0,955936099
391,1711,3.0,1031030362
543,68157,4.0,1377068823
288,1198,5.0,976138178
256,18,5.0,1447000271
177,910,5.0,1435534598
561,33004,3.0,1491091402
254,4878,4.5,1180563901
119,3578,5.0,1435944175
480,6787,4.5,1179162958
599,1258,3.5,1498501732
414,7160,3.0,1102964490
275,1958,5.0,1049076989
247,115617,4.5,1467644319
496,4993,4.0,1415520448
125,167790,3.5,1483633961
594,8866,4.5,1108975669
421,3439,2.0,1311494275
555,2504,4.0,978748029
318,41997,4.0,1262805861
573,3785,4.5,1186590098
230,1608,2.5,1196305204
6,261,4.0,845553695
234,3793,4.0,1004408167
560,8981,4.0,1469677758
414,34072,4.0,1145140650
600,1034,2.5,1237760659
378,1193,4.5,1445347051
327,2805,3.5,1234787288
555,1921,4.0,978841345
451,94,4.0,854089769
318,6197,3.0,1413657027
414,153,2.0,961439358
344,2712,4.0,1420497247
368,3740,2.0,975829427
298,112175,3.0,1447599429
246,87306,4.0,1354149268
68,637,2.5,1261624252
232,37729,3.0,1133560311
514,148626,4.0,1533948677
460,4878,4.5,1359176757
448,3841,3.0,1097751894
402,25,3.0,849598104
532,1291,5.0,1025523779
22,4306,3.0,1268727454
413,1213,4.5,1484439561
298,86345,4.0,1447517196
219,5266,3.5,1200978030
594,289,4.5,1108973497
317,1219,5.0,1430366136
342,2805,3.0,1042822138
71,62,4.0,864737933
298,32587,3.5,1447560149
500,4873,1.0,1005528205
292,4102,2.0,1265679848
132,5956,1.5,1157979888
140,4369,3.0,1013599592
198,1306,3.0,1034138064
448,33794,3.5,1119106052
11,1518,4.0,902154431
602,482,3.0,840876620
274,8142,3.5,1172427011
272,68358,4.0,1532265998
117,237,3.0,844163156
400,541,4.5,1498870376
601,59315,5.0,1513712154
82,1198,4.5,1084464972
307,3535,5.0,1186084915
414,8783,3.5,1122932067
212,115149,4.0,1490121252
610,3300,4.0,1493845462
36,3798,3.0,1100803648
63,4979,4.0,1443200138
483,2291,4.0,1415579167
603,3274,3.0,963177686
578,72407,3.5,1300990637
493,2000,4.0,1001562740
64,8368,3.5,1161520296
575,2506,4.0,926510350
514,474,4.0,1533949095
453,3243,4.0,1005967402
606,305,3.5,1171361499
573,4102,5.0,1250142501
401,112552,3.0,1514346994
599,1307,3.0,1498522106
305,106441,3.0,1460564134
153,138396,3.5,1525551207
29,170,3.0,1307905797
305,158238,3.5,1519560242
290,1633,4.0,974943091
474,6545,4.5,1073508736
610,6250,3.0,1493845669
604,311,3.0,832080690
249,59429,3.0,1346754962
167,586,1.0,1154723360
414,1584,3.0,961514924
301,733,0.5,1211377705
187,1175,4.0,1161850045
563,7380,3.0,1441845645
402,457,4.0,849601325
242,266,3.0,834073281
339,85342,4.0,1460346355
606,7460,4.0,1171360545
395,595,3.0,841503488
339,134853,5.0,1460183474
199,1206,4.0,940381382
555,357,4.0,978746353
274,784,2.5,1171943625
177,1175,3.0,1435535201
414,293,5.0,961517011
414,230,3.0,961517975
64,151,3.0,1161529309
182,1544,3.5,1055153656
307,48520,3.0,1189607302
503,175,4.5,1335214491
480,1641,2.5,1179161889
28,6617,4.0,1242032404
222,81932,4.5,1391350429
28,1089,3.0,1234338253
325,5544,4.0,1039396626
196,142488,5.0,1460954012
144,153,3.0,1137323495
267,2600,4.0,959809005
21,107013,0.5,1418063180
596,260,4.0,1535627138
16,2959,3.5,1377476874
298,52281,2.0,1447598627
166,3949,4.0,1188921662
596,70637,4.0,1535832790
477,2054,4.0,1200941271
105,116797,4.0,1446571652
453,1196,4.0,972621643
53,413,5.0,1237748065
474,2641,4.0,994819094
198,1527,1.0,1034135655
608,7445,4.5,1117162109
570,597,4.0,1181477238
600,3360,1.0,1237858832
597,176,4.0,940361416
204,711,2.0,1327170387
19,2898,2.0,965705195
590,1247,4.0,1258421072
509,59315,3.0,1436393462
606,8368,4.0,1171322871
371,112512,5.0,1407692450
450,3955,2.0,974704819
42,3263,4.0,996220054
608,292,2.5,1117504312
562,1258,4.0,1368892368
448,102481,3.0,1407579407
599,1407,2.5,1498517178
599,170355,4.5,1519121902
580,3481,4.0,1167791351
219,39292,3.5,1195259204
307,252,1.5,1186162086
82,5400,3.5,1084465545
318,64167,3.5,1275845365
122,2804,5.0,1461562662
200,4239,3.5,1229878334
462,54648,1.0,1478402062
18,6378,3.0,1455049758
469,1876,4.0,965334310
18,115713,4.5,1455051411
294,2023,3.0,966597632
274,69844,3.5,1257958718
382,36519,3.5,1515172717
414,6188,4.0,1057951571
367,2716,5.0,997811377
177,1566,4.0,1435535623
288,2120,2.0,976122092
599,3275,3.0,1498521648
268,2344,4.0,940193753
109,410,3.0,841107393
156,848,4.0,946800308
599,1895,2.5,1498516050
469,928,3.0,965662034
594,4374,4.5,1108976091
320,72998,4.0,1284251670
380,1029,4.0,1494803778
52,2959,4.5,1468051516
608,88,2.5,1117505159
125,3052,5.0,1474591641
527,2118,5.0,1033175105
604,724,3.0,832080735
113,3451,5.0,980307165
50,1273,3.0,1514239272
219,1953,3.5,1194680705
491,2716,4.0,1522605478
480,5026,2.5,1179161029
387,4408,3.5,1194763571
313,3421,1.0,1030557440
477,1196,5.0,1200939665
18,2951,4.5,1455735323
39,593,5.0,974788030
509,136840,3.5,1435998963
477,2109,3.5,1200939234
500,597,1.0,1005527980
606,6370,3.5,1171409862
443,7361,4.0,1420236667
357,1721,4.0,1348611252
448,2716,5.0,1019127163
52,79132,5.0,1468051284
240,383,5.0,849122951
610,130840,4.5,1493848621
517,46972,2.5,1487956799
253,6773,4.5,1286644291
536,233,3.0,832840121
303,2791,5.0,1053302810
357,8464,4.0,1348612620
599,1089,5.0,1498533764
434,6796,3.0,1270603557
199,1304,5.0,946523785
1,1617,5.0,964982951
606,750,4.0,1171325774
292,1017,4.5,1265679891
28,47,3.0,1235975946
68,466,2.5,1158533732
577,1961,4.0,945978437
608,3949,5.0,1117336695
275,4816,5.0,1049077649
287,2692,2.5,1110231518
249,4993,5.0,1346757869
509,70286,3.5,1435993497
34,2571,3.0,1162048690
378,48394,3.5,1445347029
553,5954,4.5,1219559284
184,193583,3.5,1537109545
317,2502,4.0,1430512215
448,45666,2.0,1200170816
599,4919,3.5,1498542577
274,4022,3.0,1171943586
275,1186,5.0,1049079353
128,898,5.0,899032763
14,356,4.0,835441239
119,162350,4.5,1505072367
608,5025,2.5,1117506460
64,1250,5.0,1161529372
483,54272,4.0,1186314193
603,1179,5.0,953925349
484,4638,4.0,1342297294
274,3033,3.5,1203473222
387,7044,3.0,1094875717
555,3552,3.0,978821138
356,2959,5.0,1229142810
199,1917,2.0,940456582
132,318,4.5,1329983827
132,8961,3.0,1157920903
314,552,2.0,834241987
202,2352,5.0,975015124
561,4489,3.5,1491092161
448,4981,4.0,1019127669
555,2262,3.0,978748282
